lp-276	http://www.lifeprint.com/asl101/pages-signs/c/caribou.htm	CARIBOU
lp-277	http://www.lifeprint.com/asl101/pages-signs/c/carpool.htm	CARPOOL
lp-278	http://www.lifeprint.com/asl101/pages-signs/c/cartoon.htm	CARTOON
lp-279	http://www.lifeprint.com/asl101/pages-signs/c/cat.htm	CAT
lp-280	http://www.lifeprint.com/asl101/pages-signs/c/category.htm	CATEGORY
lp-281	http://www.lifeprint.com/asl101/pages-signs/c/caucasian.htm	CAUCASIAN
lp-282	http://www.lifeprint.com/asl101/pages-signs/c/cave.htm	CAVE
lp-283	http://www.lifeprint.com/asl101/pages-signs/c/cellphone.htm	CELL-PHONE
lp-284	http://www.lifeprint.com/asl101/pages-signs/c/cemetary.htm	CEMETERY
lp-285	http://www.lifeprint.com/asl101/pages-signs/c/center.htm	CENTER
lp-286	http://www.lifeprint.com/asl101/pages-signs/c/cents.htm	CENTS
lp-287	http://www.lifeprint.com/asl101/pages-signs/c/century.htm	CENTURY
lp-288	http://www.lifeprint.com/asl101/pages-signs/c/cereal.htm	CEREAL
lp-289	http://www.lifeprint.com/asl101/pages-signs/c/chain.htm	CHAIN
lp-290	http://www.lifeprint.com/asl101/pages-signs/c/chair.htm	chair-[see SIT]
lp-291	http://www.lifeprint.com/asl101/pages-signs/c/champion.htm	CHAMP or CHAMPION
lp-292	http://www.lifeprint.com/asl101/pages-signs/c/chance.htm	CHANCE
lp-293	http://www.lifeprint.com/asl101/pages-signs/c/change.htm	CHANGE
lp-294	http://www.lifeprint.com/asl101/pages-signs/c/clf.htm	COINS
lp-295	http://www.lifeprint.com/asl101/pages-signs/c/character.htm	CHARACTER
lp-296	http://www.lifeprint.com/asl101/pages-signs/c/chase.htm	CHASE
lp-297	http://www.lifeprint.com/asl101/pages-signs/c/chat.htm	CHAT
lp-298	http://www.lifeprint.com/asl101/pages-signs/c/cheap.htm	CHEAP
lp-299	http://www.lifeprint.com/asl101/pages-signs/c/cheat.htm	CHEAT
lp-300	http://www.lifeprint.com/asl101/pages-signs/c/check.htm	CHECK
lp-301	http://www.lifeprint.com/asl101/pages-signs/c/cheese.htm	CHEESE
lp-302	http://www.lifeprint.com/asl101/pages-signs/c/chew.htm	CHEW
lp-303	http://www.lifeprint.com/asl101/pages-signs/c/chicago.htm	CHICAGO
lp-304	http://www.lifeprint.com/asl101/pages-signs/c/chicken.htm	CHICKEN
lp-305	http://www.lifeprint.com/asl101/pages-signs/c/chicken_nuggets.htm	CHICKEN_NUGGETS
lp-306	http://www.lifeprint.com/asl101/pages-signs/c/child.htm	CHILD
lp-307	http://www.lifeprint.com/asl101/pages-signs/c/chimney.htm	CHIMNEY
lp-308	http://www.lifeprint.com/asl101/pages-signs/c/china.htm	CHINA
lp-309	http://www.lifeprint.com/asl101/pages-signs/c/chips.htm	CHIPS
lp-310	http://www.lifeprint.com/asl101/pages-signs/c/christ.htm	CHRIST
lp-311	http://www.lifeprint.com/asl101/pages-signs/c/christmas.htm	CHRISTMAS
lp-312	http://www.lifeprint.com/asl101/pages-signs/c/chocolate.htm	CHOCOLATE
lp-313	http://www.lifeprint.com/asl101/pages-signs/c/church.htm	CHURCH
lp-314	http://www.lifeprint.com/asl101/pages-signs/c/cigarette.htm	CIGARETTE
lp-315	http://www.lifeprint.com/asl101/pages-signs/c/city.htm	CITY
lp-316	http://www.lifeprint.com/asl101/pages-signs/c/cla.htm	CL:A
lp-317	http://www.lifeprint.com/asl101/pages-signs/c/cl3.htm	CL:3
lp-318	http://www.lifeprint.com/asl101/pages-signs/c/cl4.htm	CL:4
lp-319	http://www.lifeprint.com/asl101/pages-signs/c/cl5.htm	CL:5
lp-320	http://www.lifeprint.com/asl101/pages-signs/c/clb.htm	CL:B
lp-321	http://www.lifeprint.com/asl101/pages-signs/c/clc.htm	CL:C
lp-322	http://www.lifeprint.com/asl101/pages-signs/c/clg.htm	CL:G
lp-323	http://www.lifeprint.com/asl101/pages-signs/c/cll.htm	CL:L
lp-324	http://www.lifeprint.com/asl101/pages-signs/c/clv.htm	CL:V
lp-325	http://www.lifeprint.com/asl101/pages-signs/f/family.htm	class-[see FAMILY]
lp-326	http://www.lifeprint.com/asl101/pages-signs/c/classifiers.htm	Classifiers
lp-327	http://www.lifeprint.com/asl101/pages-signs/c/class.htm	CLASS
